cnt,temp,hum,windspeed
260,0.42,0.62,0.1343
177,0.4,0.66,0.1642
186,0.42,0.58,0.0896
68,0.4,0.66,0.1045
37,0.4,0.66,0.0896
16,0.4,0.66,0.0896
6,0.36,0.76,0.0896
8,0.36,0.76,0.1045
35,0.36,0.81,0.0896
143,0.34,0.81,0.0896
392,0.36,0.81,0.0896
745,0.42,0.71,0.0896
400,0.5,0.39,0.2985
275,0.52,0.36,0.2985
313,0.54,0.37,0.3582
387,0.54,0.39,0.4627
381,0.56,0.37,0.3881
371,0.56,0.37,0.4627
455,0.52,0.42,0.4478
520,0.46,0.41,0.3582
837,0.46,0.38,0.3881
642,0.44,0.38,0.2985
493,0.42,0.41,0.2239
308,0.42,0.47,0.1343
190,0.4,0.54,0.194
160,0.4,0.47,0.2985
100,0.36,0.57,0.194
249,0.36,0.57,0.0896
146,0.34,0.53,0.1343
67,0.34,0.53,0.194
15,0.32,0.66,0.2239
11,0.3,0.65,0.1642
11,0.3,0.61,0.194
28,0.3,0.61,0.194
70,0.3,0.61,0.1642
174,0.34,0.53,0.1045
266,0.36,0.5,0.0896
347,0.4,0.43,0.0
527,0.42,0.35,0.1343
573,0.44,0.35,0.0
670,0.46,0.36,0.194
597,0.48,0.33,0.194
615,0.5,0.36,0.194
637,0.5,0.31,0.194
528,0.46,0.38,0.1642
473,0.46,0.44,0.1343
332,0.44,0.44,0.1642
255,0.4,0.54,0.0896
204,0.4,0.58,0.194
189,0.4,0.62,0.0
125,0.42,0.58,0.2985
111,0.4,0.71,0.2537
112,0.42,0.77,0.2836
66,0.4,0.76,0.0896
28,0.42,0.77,0.2985
12,0.42,0.77,0.2836
11,0.4,0.82,0.194
24,0.4,0.82,0.1642
51,0.42,0.82,0.2239
132,0.44,0.77,0.194
223,0.48,0.67,0.2836
428,0.54,0.56,0.194
494,0.56,0.52,0.2985
562,0.62,0.46,0.3284
619,0.64,0.41,0.4478
617,0.66,0.39,0.4179
568,0.66,0.39,0.4179
581,0.64,0.41,0.2985
539,0.64,0.44,0.194
453,0.58,0.6,0.2537
336,0.56,0.64,0.2239
246,0.54,0.73,0.2239
196,0.56,0.73,0.4478
125,0.56,0.73,0.3881
105,0.56,0.68,0.2836
48,0.56,0.73,0.2537
29,0.58,0.64,0.3881
6,0.58,0.64,0.3582
4,0.56,0.73,0.2537
10,0.56,0.68,0.2239
40,0.56,0.73,0.2836
147,0.56,0.73,0.2985
476,0.58,0.68,0.3284
737,0.6,0.64,0.3881
359,0.6,0.69,0.3881
168,0.6,0.73,0.3881
263,0.6,0.73,0.3881
284,0.6,0.78,0.3284
146,0.56,0.88,0.2239
185,0.6,0.78,0.2836
260,0.6,0.78,0.3284
447,0.56,0.64,0.2985
766,0.56,0.64,0.2537
592,0.54,0.77,0.1343
239,0.52,0.83,0.0896
256,0.52,0.72,0.3881
206,0.52,0.59,0.3284
126,0.5,0.59,0.2836
81,0.46,0.63,0.2239
48,0.46,0.63,0.3881
13,0.44,0.67,0.194
3,0.44,0.67,0.1343
2,0.42,0.67,0.1045
7,0.42,0.67,0.1642
52,0.42,0.67,0.2537
172,0.42,0.67,0.1642
525,0.42,0.67,0.0896
835,0.44,0.62,0.0
355,0.48,0.55,0.2537
222,0.5,0.48,0.2836
228,0.5,0.45,0.4179
325,0.52,0.45,0.3284
328,0.52,0.45,0.2836
308,0.54,0.39,0.2537
346,0.54,0.41,0.3284
446,0.54,0.39,0.2836
943,0.52,0.39,0.194
838,0.5,0.42,0.1642
531,0.48,0.48,0.0
432,0.46,0.55,0.0
195,0.46,0.63,0.0
181,0.4,0.71,0.0896
199,0.4,0.71,0.0
49,0.38,0.76,0.0
17,0.38,0.76,0.0
16,0.38,0.76,0.0
7,0.36,0.87,0.0
4,0.36,0.81,0.0896
41,0.36,0.81,0.0
178,0.38,0.82,0.0
464,0.36,0.81,0.1045
817,0.4,0.76,0.0
382,0.42,0.77,0.0
228,0.46,0.67,0.0
234,0.5,0.51,0.0896
332,0.52,0.48,0.1642
310,0.54,0.49,0.1343
270,0.56,0.43,0.1642
301,0.58,0.43,0.2239
466,0.56,0.52,0.194
888,0.54,0.56,0.1045
884,0.52,0.59,0.1642
516,0.5,0.72,0.194
414,0.5,0.72,0.1343
329,0.46,0.82,0.194
215,0.46,0.88,0.2537
99,0.46,0.88,0.2239
57,0.46,0.88,0.194
14,0.46,0.82,0.2239
14,0.46,0.82,0.194
5,0.44,0.88,0.2239
5,0.44,0.88,0.2239
42,0.44,0.82,0.2239
153,0.44,0.88,0.2985
508,0.44,0.88,0.2537
834,0.46,0.82,0.2537
387,0.5,0.77,0.1642
218,0.52,0.68,0.2239
268,0.56,0.56,0.2239
377,0.6,0.53,0.2537
332,0.62,0.53,0.3582
285,0.62,0.5,0.2985
353,0.6,0.6,0.194
450,0.6,0.56,0.2836
890,0.58,0.64,0.3284
788,0.56,0.64,0.3284
513,0.56,0.68,0.2985
387,0.56,0.68,0.2537
283,0.54,0.77,0.194
229,0.54,0.83,0.194
117,0.54,0.83,0.0
56,0.56,0.83,0.1045
16,0.54,0.88,0.0
10,0.54,0.88,0.0
5,0.56,0.83,0.0
6,0.56,0.83,0.0
36,0.54,0.88,0.0
131,0.54,0.94,0.1642
154,0.54,0.94,0.0
467,0.54,0.94,0.1045
389,0.54,0.94,0.1045
224,0.58,0.88,0.194
252,0.6,0.83,0.194
332,0.64,0.69,0.2239
375,0.62,0.73,0.2239
365,0.66,0.61,0.2537
395,0.64,0.65,0.2985
565,0.62,0.69,0.3582
425,0.62,0.69,0.3582
233,0.56,0.83,0.1045
232,0.54,0.88,0.1642
229,0.52,0.77,0.194
206,0.5,0.77,0.0
190,0.5,0.77,0.0896
131,0.46,0.88,0.1045
123,0.46,0.82,0.1343
95,0.46,0.72,0.1343
78,0.44,0.77,0.1045
29,0.42,0.77,0.1343
18,0.44,0.72,0.0
13,0.4,0.82,0.0
31,0.42,0.71,0.0
65,0.4,0.82,0.0
193,0.46,0.67,0.1343
363,0.5,0.59,0.1343
423,0.52,0.52,0.1343
612,0.54,0.52,0.2239
703,0.56,0.46,0.1045
714,0.56,0.43,0.1642
711,0.56,0.4,0.0
711,0.56,0.43,0.0
691,0.54,0.42,0.2836
731,0.54,0.37,0.2239
521,0.52,0.39,0.2239
345,0.5,0.45,0.1343
259,0.5,0.39,0.2239
296,0.46,0.47,0.2239
202,0.44,0.51,0.1045
163,0.42,0.58,0.0
154,0.44,0.54,0.1642
117,0.42,0.58,0.2239
132,0.4,0.62,0.1642
41,0.38,0.66,0.0896
21,0.36,0.71,0.1642
10,0.38,0.66,0.0896
26,0.4,0.62,0.0
56,0.4,0.62,0.0
143,0.42,0.67,0.0
269,0.46,0.55,0.1642
443,0.5,0.48,0.2985
547,0.52,0.44,0.3284
675,0.54,0.39,0.3284
626,0.56,0.37,0.2537
640,0.56,0.35,0.194
623,0.56,0.35,0.3284
591,0.54,0.37,0.2239
491,0.52,0.39,0.2537
413,0.52,0.39,0.194
266,0.5,0.42,0.1642
195,0.48,0.44,0.194
166,0.42,0.54,0.1642
113,0.42,0.54,0.0
66,0.44,0.54,0.0
31,0.4,0.62,0.0
11,0.4,0.71,0.0
5,0.38,0.71,0.0
6,0.4,0.62,0.0
7,0.38,0.66,0.0
46,0.38,0.76,0.0896
144,0.36,0.76,0.0896
452,0.38,0.66,0.0896
728,0.44,0.67,0.0
360,0.46,0.63,0.0896
212,0.5,0.55,0.0
211,0.56,0.37,0.1642
283,0.58,0.35,0.0
315,0.62,0.29,0.1642
282,0.62,0.27,0.194
296,0.64,0.29,0.1642
524,0.62,0.33,0.1642
922,0.62,0.33,0.1045
786,0.54,0.64,0.1045
514,0.52,0.52,0.1045
403,0.5,0.59,0.1045
174,0.48,0.67,0.0896
183,0.46,0.82,0.1343
163,0.46,0.82,0.1045
37,0.46,0.88,0.1642
17,0.46,0.77,0.1642
7,0.44,0.88,0.1343
1,0.44,0.77,0.1343
7,0.42,0.77,0.1045
50,0.44,0.77,0.0896
158,0.4,0.82,0.0896
531,0.44,0.77,0.1045
761,0.46,0.72,0.0896
334,0.5,0.72,0.1045
221,0.54,0.6,0.0
253,0.6,0.53,0.0
378,0.62,0.46,0.0896
303,0.64,0.44,0.0
296,0.68,0.41,0.1642
346,0.68,0.41,0.2239
541,0.68,0.44,0.0896
938,0.68,0.41,0.0
826,0.62,0.53,0.0896
482,0.62,0.57,0.0896
379,0.58,0.64,0.1343
295,0.56,0.68,0.0
194,0.56,0.68,0.1045
111,0.54,0.73,0.1045
46,0.54,0.73,0.0896
27,0.54,0.68,0.0
6,0.54,0.68,0.0
4,0.5,0.77,0.0896
6,0.5,0.77,0.0896
53,0.5,0.82,0.0
173,0.48,0.82,0.1045
526,0.5,0.88,0.0896
801,0.52,0.83,0.1045
373,0.52,0.77,0.0896
171,0.54,0.73,0.0
236,0.58,0.64,0.0
316,0.62,0.61,0.0896
306,0.66,0.54,0.0
301,0.74,0.3,0.2537
308,0.7,0.39,0.1045
532,0.74,0.33,0.1343
963,0.66,0.47,0.0
858,0.66,0.44,0.0
572,0.64,0.53,0.0896
441,0.62,0.61,0.0896
313,0.62,0.61,0.1045
238,0.6,0.64,0.1343
123,0.58,0.68,0.0896
76,0.6,0.64,0.1045
28,0.58,0.68,0.0
18,0.54,0.77,0.0
8,0.52,0.88,0.1343
5,0.52,0.88,0.1045
55,0.52,0.88,0.1642
171,0.52,0.88,0.194
495,0.52,0.88,0.194
779,0.52,0.83,0.1642
343,0.52,0.83,0.194
225,0.54,0.83,0.1343
238,0.54,0.83,0.1045
319,0.56,0.78,0.1045
313,0.56,0.78,0.0
285,0.6,0.73,0.1343
305,0.62,0.65,0.1343
499,0.6,0.69,0.1642
886,0.6,0.69,0.1642
809,0.56,0.83,0.1045
542,0.54,0.83,0.194
347,0.52,0.88,0.1343
271,0.52,0.88,0.1343
207,0.54,0.83,0.0896
135,0.54,0.83,0.1343
71,0.54,0.77,0.0
36,0.52,0.88,0.0896
19,0.52,0.88,0.1045
13,0.52,0.88,0.1642
5,0.52,0.88,0.1642
50,0.52,0.88,0.1045
144,0.52,0.88,0.0896
421,0.52,0.88,0.1045
734,0.54,0.88,0.1343
403,0.54,0.88,0.1343
197,0.54,0.88,0.1045
290,0.56,0.78,0.1642
392,0.58,0.73,0.194
337,0.58,0.68,0.1343
351,0.6,0.64,0.1343
448,0.62,0.61,0.1045
582,0.58,0.73,0.1642
817,0.56,0.76,0.194
665,0.56,0.78,0.1343
471,0.54,0.83,0.1642
311,0.54,0.83,0.1642
292,0.54,0.77,0.1343
217,0.52,0.83,0.1343
178,0.52,0.83,0.1642
142,0.5,0.88,0.1343
146,0.5,0.88,0.1343
90,0.5,0.88,0.194
26,0.5,0.88,0.1642
13,0.5,0.88,0.1642
9,0.5,0.82,0.194
31,0.5,0.82,0.194
86,0.48,0.83,0.194
213,0.5,0.77,0.2537
328,0.5,0.77,0.2537
479,0.54,0.73,0.2836
585,0.56,0.64,0.2836
668,0.6,0.53,0.2537
760,0.6,0.43,0.2537
750,0.6,0.46,0.2537
711,0.56,0.6,0.2836
612,0.56,0.64,0.2836
618,0.56,0.64,0.2836
456,0.56,0.64,0.2836
300,0.52,0.72,0.2239
296,0.52,0.72,0.2239
209,0.52,0.72,0.2239
157,0.52,0.72,0.2537
167,0.52,0.68,0.3881
117,0.52,0.68,0.2985
133,0.5,0.72,0.2836
116,0.5,0.68,0.2985
79,0.5,0.63,0.3284
20,0.5,0.63,0.3582
28,0.5,0.63,0.2985
39,0.5,0.59,0.3284
65,0.5,0.59,0.2985
173,0.5,0.59,0.5522
330,0.5,0.55,0.4179
434,0.48,0.51,0.4179
462,0.5,0.51,0.3881
491,0.48,0.59,0.4925
391,0.48,0.59,0.4179
402,0.5,0.59,0.4478
301,0.5,0.63,0.4925
293,0.48,0.67,0.4627
225,0.46,0.77,0.5224
154,0.42,0.94,0.4925
54,0.42,0.94,0.3582
55,0.42,0.94,0.4627
46,0.44,0.88,0.4179
37,0.44,0.88,0.3582
14,0.42,0.94,0.3582
22,0.44,0.88,0.3582
116,0.3,0.81,0.3582
126,0.3,0.81,0.3582
124,0.3,0.87,0.2537
98,0.3,0.87,0.2537
124,0.3,0.87,0.2239
143,0.3,0.87,0.1343
115,0.5,0.68,0.194
81,0.3,0.81,0.194
64,0.3,0.87,0.1045
66,0.3,0.81,0.1343
39,0.3,0.81,0.1343
16,0.3,0.81,0.1045
8,0.3,0.81,0.0896
7,0.3,0.81,0.1343
3,0.3,0.81,0.1045
5,0.3,0.87,0.194
24,0.3,0.81,0.1343
116,0.3,0.81,0.1642
337,0.3,0.87,0.1343
621,0.32,0.81,0.1343
297,0.34,0.76,0.1343
168,0.36,0.71,0.2836
189,0.36,0.66,0.2239
241,0.4,0.58,0.194
213,0.42,0.5,0.2239
224,0.42,0.5,0.2239
230,0.42,0.54,0.1642
424,0.42,0.54,0.2239
723,0.4,0.58,0.1642
584,0.4,0.58,0.1642
410,0.4,0.5,0.194
268,0.4,0.5,0.194
192,0.4,0.5,0.194
165,0.36,0.57,0.1343
101,0.36,0.57,0.0896
60,0.36,0.57,0.0896
30,0.3,0.75,0.1045
20,0.32,0.66,0.1343
15,0.34,0.61,0.1343
10,0.34,0.66,0.1045
40,0.34,0.66,0.1343
148,0.34,0.61,0.1642
420,0.36,0.57,0.1642
680,0.36,0.56,0.1045
331,0.36,0.57,0.1045
146,0.36,0.62,0.194
170,0.36,0.62,0.194
221,0.38,0.62,0.1642
248,0.4,0.58,0.1642
185,0.4,0.5,0.2239
214,0.4,0.54,0.1642
344,0.4,0.54,0.1642
689,0.4,0.5,0.2239
678,0.4,0.5,0.1642
452,0.4,0.5,0.1642
296,0.38,0.54,0.2537
267,0.38,0.54,0.1343
202,0.36,0.57,0.1642
120,0.34,0.57,0.1642
50,0.34,0.57,0.1642
24,0.32,0.66,0.1642
10,0.32,0.66,0.1642
3,0.3,0.7,0.1642
7,0.3,0.7,0.1045
26,0.32,0.66,0.1642
122,0.3,0.7,0.1642
357,0.3,0.7,0.1343
687,0.32,0.57,0.1045
382,0.34,0.53,0.1045
204,0.38,0.46,0.2985
221,0.42,0.41,0.4179
292,0.42,0.41,0.3582
294,0.4,0.43,0.3582
262,0.4,0.4,0.4925
306,0.4,0.4,0.4179
421,0.38,0.4,0.3284
638,0.38,0.4,0.3284
522,0.38,0.43,0.3284
374,0.38,0.43,0.2985
221,0.36,0.46,0.4179
156,0.36,0.46,0.3582
149,0.36,0.46,0.2537
119,0.34,0.53,0.2985
108,0.34,0.53,0.1642
89,0.34,0.49,0.3284
46,0.34,0.49,0.2537
28,0.34,0.49,0.2537
16,0.32,0.49,0.2985
9,0.32,0.49,0.2537
21,0.32,0.49,0.194
59,0.32,0.49,0.2537
142,0.34,0.46,0.2985
219,0.34,0.49,0.2985
328,0.36,0.46,0.3881
340,0.36,0.46,0.3881
394,0.36,0.46,0.4627
449,0.36,0.46,0.3582
455,0.36,0.5,0.3284
448,0.36,0.46,0.4478
400,0.36,0.46,0.3284
410,0.36,0.46,0.2985
297,0.36,0.46,0.2836
239,0.36,0.5,0.1642
181,0.34,0.53,0.1343
166,0.34,0.53,0.1045
146,0.32,0.57,0.1045
148,0.32,0.57,0.1045
102,0.3,0.61,0.1045
165,0.26,0.81,0.0896
37,0.3,0.65,0.0
11,0.28,0.61,0.1045
9,0.26,0.65,0.1343
5,0.26,0.65,0.1045
16,0.28,0.61,0.1343
50,0.26,0.65,0.1045
149,0.3,0.56,0.1343
217,0.32,0.53,0.0
360,0.34,0.49,0.194
445,0.38,0.46,0.2239
504,0.38,0.46,0.2239
493,0.4,0.43,0.2239
509,0.4,0.4,0.194
449,0.4,0.4,0.2239
435,0.4,0.4,0.3284
327,0.36,0.43,0.194
237,0.36,0.43,0.2239
227,0.36,0.43,0.2537
141,0.32,0.53,0.3582
87,0.3,0.52,0.2985
79,0.3,0.52,0.2836
53,0.3,0.56,0.1642
23,0.3,0.56,0.194
8,0.3,0.56,0.1642
6,0.3,0.56,0.1642
4,0.3,0.56,0.2239
16,0.3,0.52,0.2537
39,0.3,0.52,0.3284
139,0.3,0.49,0.2836
461,0.3,0.49,0.2537
648,0.3,0.49,0.2239
257,0.3,0.52,0.2836
142,0.32,0.49,0.2836
150,0.34,0.46,0.2239
244,0.36,0.43,0.3284
222,0.36,0.4,0.2537
196,0.38,0.4,0.1642
231,0.38,0.4,0.2836
360,0.36,0.43,0.2836
638,0.34,0.46,0.2239
542,0.34,0.46,0.2239
372,0.32,0.49,0.1642
241,0.32,0.49,0.2537
152,0.3,0.52,0.2836
115,0.28,0.56,0.194
53,0.26,0.6,0.1343
19,0.24,0.6,0.1045
8,0.24,0.6,0.1642
2,0.24,0.65,0.0896
4,0.22,0.64,0.1045
7,0.22,0.69,0.0896
41,0.22,0.64,0.194
149,0.22,0.69,0.1343
387,0.2,0.69,0.1642
588,0.22,0.69,0.1642
363,0.26,0.6,0.1642
230,0.3,0.49,0.194
216,0.32,0.45,0.1343
248,0.32,0.45,0.1343
278,0.34,0.46,0.1343
240,0.36,0.4,0.1045
272,0.34,0.46,0.2537
402,0.34,0.46,0.1642
627,0.32,0.53,0.2239
497,0.32,0.57,0.2985
371,0.3,0.56,0.2239
228,0.3,0.61,0.2239
151,0.3,0.56,0.2537
153,0.3,0.56,0.2239
205,0.3,0.56,0.2239
283,0.3,0.56,0.2836
92,0.28,0.61,0.2537
74,0.28,0.56,0.2985
11,0.28,0.52,0.3284
9,0.28,0.52,0.2985
27,0.28,0.52,0.3284
118,0.26,0.56,0.2836
319,0.26,0.56,0.2985
601,0.26,0.6,0.2836
368,0.26,0.6,0.2836
178,0.28,0.56,0.2985
147,0.32,0.51,0.3582
212,0.32,0.53,0.2836
181,0.32,0.53,0.2537
161,0.32,0.53,0.3582
198,0.32,0.53,0.2985
273,0.32,0.53,0.3582
517,0.32,0.53,0.3881
465,0.32,0.53,0.3582
319,0.3,0.56,0.2985
256,0.32,0.49,0.3284
126,0.32,0.49,0.2985
60,0.3,0.56,0.2537
40,0.28,0.65,0.2239
15,0.28,0.61,0.2239
12,0.3,0.52,0.3582
6,0.3,0.49,0.2239
10,0.3,0.45,0.2836
35,0.3,0.42,0.2239
124,0.3,0.39,0.2239
423,0.28,0.36,0.3881
668,0.3,0.33,0.2836
275,0.32,0.31,0.3582
161,0.32,0.31,0.3284
171,0.36,0.29,0.3881
235,0.4,0.24,0.4925
228,0.44,0.18,0.4179
182,0.44,0.18,0.4179
233,0.44,0.18,0.4179
339,0.42,0.16,0.3881
592,0.4,0.2,0.2985
507,0.4,0.24,0.4179
373,0.38,0.27,0.3582
245,0.38,0.29,0.4627
233,0.36,0.37,0.3881
161,0.34,0.42,0.2985
87,0.34,0.46,0.3582
55,0.34,0.49,0.3284
20,0.32,0.53,0.2836
12,0.32,0.53,0.2537
9,0.32,0.53,0.4179
14,0.32,0.53,0.3582
27,0.3,0.56,0.194
131,0.26,0.65,0.1045
341,0.26,0.65,0.1343
693,0.32,0.57,0.1642
327,0.34,0.53,0.4179
197,0.36,0.5,0.3284
251,0.4,0.47,0.2985
262,0.44,0.41,0.3284
299,0.46,0.38,0.2985
274,0.46,0.38,0.194
356,0.46,0.36,0.2239
434,0.46,0.38,0.1642
654,0.42,0.44,0.1343
496,0.42,0.44,0.1045
361,0.34,0.71,0.0896
255,0.36,0.66,0.1343
199,0.34,0.76,0.0
163,0.34,0.71,0.1045
162,0.32,0.81,0.0896
122,0.32,0.76,0.0896
76,0.3,0.81,0.0896
44,0.32,0.81,0.0
20,0.3,0.81,0.0
6,0.26,0.87,0.1045
10,0.28,0.87,0.0
16,0.24,0.93,0.0896
71,0.26,0.87,0.1045
146,0.32,0.76,0.0
259,0.36,0.66,0.194
350,0.4,0.58,0.0
466,0.4,0.58,0.1045
606,0.48,0.48,0.0
651,0.52,0.39,0.0
627,0.54,0.37,0.0
567,0.52,0.45,0.0
605,0.54,0.37,0.0
501,0.5,0.45,0.194
359,0.44,0.54,0.1343
283,0.46,0.51,0.0896
192,0.44,0.54,0.0
220,0.4,0.66,0.0
193,0.38,0.71,0.0896
146,0.36,0.71,0.1045
124,0.34,0.81,0.0896
108,0.34,0.76,0.0896
70,0.32,0.87,0.1045
48,0.34,0.81,0.0
11,0.32,0.81,0.1045
12,0.3,0.87,0.1343
19,0.3,0.87,0.0896
68,0.3,0.89,0.0896
119,0.32,0.87,0.1045
273,0.36,0.77,0.0
405,0.4,0.69,0.1045
504,0.46,0.59,0.1343
585,0.5,0.48,0.0896
686,0.54,0.45,0.1045
654,0.6,0.33,0.1642
724,0.56,0.37,0.2239
653,0.54,0.42,0.2239
493,0.54,0.45,0.1642
405,0.52,0.45,0.1343
277,0.48,0.55,0.1343
200,0.44,0.62,0.1642
171,0.44,0.67,0.2239
134,0.42,0.71,0.194
109,0.42,0.71,0.194
49,0.42,0.71,0.1045
30,0.4,0.76,0.1642
20,0.4,0.76,0.1343
4,0.4,0.76,0.1343
4,0.4,0.76,0.0896
24,0.38,0.87,0.0
71,0.38,0.87,0.1045
264,0.4,0.87,0.0
540,0.42,0.82,0.1642
397,0.44,0.88,0.1045
266,0.48,0.77,0.1642
367,0.52,0.72,0.1642
419,0.56,0.64,0.2239
420,0.6,0.6,0.2239
444,0.58,0.6,0.2836
382,0.56,0.64,0.2537
434,0.56,0.64,0.1642
596,0.56,0.64,0.2836
551,0.52,0.72,0.1343
353,0.54,0.73,0.2836
304,0.52,0.77,0.2836
155,0.54,0.73,0.2239
112,0.52,0.77,0.2537
63,0.54,0.77,0.2239
23,0.52,0.83,0.2836
5,0.44,0.88,0.6418
11,0.36,0.87,0.4478
5,0.36,0.87,0.3582
9,0.36,0.81,0.3881
18,0.34,0.87,0.2836
50,0.32,0.81,0.4627
107,0.32,0.87,0.2537
211,0.32,0.87,0.2537
110,0.32,0.81,0.3284
94,0.3,0.75,0.3881
155,0.32,0.7,0.2537
196,0.34,0.61,0.2836
218,0.34,0.53,0.2537
203,0.38,0.46,0.3881
217,0.4,0.4,0.2985
310,0.38,0.4,0.2985
608,0.34,0.49,0.3582
559,0.34,0.49,0.2836
356,0.32,0.49,0.3582
223,0.3,0.49,0.3582
187,0.3,0.49,0.3582
135,0.26,0.56,0.3284
84,0.26,0.56,0.2985
24,0.26,0.56,0.2836
12,0.24,0.6,0.2985
1,0.24,0.6,0.2985
5,0.24,0.65,0.2239
6,0.22,0.69,0.194
39,0.22,0.69,0.194
146,0.24,0.65,0.194
415,0.24,0.65,0.2836
691,0.28,0.56,0.2985
332,0.3,0.52,0.3881
171,0.32,0.45,0.3582
151,0.32,0.49,0.2537
240,0.34,0.46,0.0
214,0.36,0.43,0.2537
181,0.36,0.43,0.1343
260,0.36,0.43,0.2836
321,0.34,0.46,0.1045
583,0.32,0.49,0.194
567,0.32,0.53,0.1642
396,0.3,0.52,0.1642
267,0.3,0.52,0.0896
213,0.3,0.56,0.0
173,0.28,0.61,0.0
87,0.24,0.7,0.1343
34,0.26,0.65,0.0
16,0.26,0.65,0.1045
7,0.26,0.7,0.1642
2,0.26,0.7,0.0896
5,0.28,0.65,0.1343
37,0.3,0.61,0.2239
147,0.3,0.65,0.2537
410,0.3,0.65,0.194
646,0.3,0.61,0.2239
323,0.32,0.61,0.194
153,0.32,0.66,0.1343
166,0.34,0.61,0.1343
213,0.36,0.62,0.1045
217,0.38,0.54,0.1045
201,0.38,0.54,0.1642
217,0.38,0.58,0.1642
342,0.36,0.57,0.194
563,0.36,0.57,0.2239
573,0.36,0.57,0.194
386,0.34,0.61,0.1343
285,0.34,0.61,0.1045
224,0.32,0.66,0.1045
153,0.32,0.66,0.1642
125,0.32,0.61,0.1642
65,0.32,0.66,0.1045
21,0.3,0.65,0.0896
9,0.3,0.7,0.1642
6,0.3,0.65,0.1343
5,0.3,0.65,0.1045
36,0.3,0.65,0.0896
130,0.3,0.61,0.0896
367,0.3,0.61,0.1642
711,0.32,0.57,0.1343
351,0.34,0.53,0.1045
198,0.34,0.53,0.194
218,0.38,0.43,0.2239
290,0.4,0.43,0.2836
278,0.42,0.38,0.194
251,0.42,0.35,0.1045
267,0.42,0.38,0.1343
383,0.42,0.35,0.2836
580,0.36,0.46,0.194
505,0.34,0.53,0.1642
332,0.36,0.46,0.2239
227,0.36,0.46,0.2537
178,0.34,0.49,0.194
162,0.32,0.53,0.2537
128,0.32,0.53,0.2239
106,0.3,0.52,0.1642
87,0.26,0.6,0.194
49,0.26,0.65,0.194
21,0.26,0.65,0.194
7,0.24,0.7,0.194
11,0.24,0.7,0.1642
21,0.24,0.7,0.2239
78,0.24,0.7,0.194
168,0.26,0.65,0.2239
248,0.34,0.49,0.2239
320,0.36,0.46,0.2537
423,0.38,0.43,0.194
476,0.4,0.4,0.1642
525,0.42,0.38,0.2537
555,0.42,0.38,0.194
549,0.42,0.35,0.2985
469,0.4,0.4,0.2239
403,0.38,0.4,0.1642
271,0.36,0.5,0.1045
253,0.34,0.53,0.0896
172,0.34,0.66,0.0896
139,0.32,0.57,0.1045
145,0.32,0.57,0.1045
133,0.3,0.7,0.1045
129,0.3,0.7,0.1642
95,0.3,0.7,0.194
73,0.28,0.81,0.1045
46,0.3,0.81,0.1642
12,0.3,0.81,0.194
12,0.28,0.81,0.1343
15,0.28,0.81,0.1642
42,0.28,0.81,0.194
119,0.3,0.75,0.2537
204,0.32,0.7,0.2537
329,0.34,0.66,0.2985
359,0.38,0.62,0.2836
442,0.4,0.62,0.2836
447,0.4,0.62,0.3284
428,0.4,0.62,0.2985
407,0.42,0.54,0.2836
372,0.4,0.62,0.3284
280,0.38,0.66,0.2537
276,0.36,0.66,0.2239
210,0.36,0.66,0.1642
129,0.36,0.66,0.1642
110,0.36,0.66,0.2537
74,0.36,0.66,0.2537
59,0.36,0.66,0.2239
27,0.36,0.66,0.2239
19,0.36,0.66,0.2239
5,0.36,0.66,0.2537
2,0.36,0.66,0.2239
12,0.36,0.66,0.2239
39,0.36,0.66,0.2239
131,0.36,0.66,0.2537
386,0.36,0.66,0.2985
663,0.36,0.66,0.2985
278,0.36,0.66,0.2537
139,0.36,0.66,0.2537
197,0.38,0.66,0.2537
242,0.4,0.62,0.2836
251,0.44,0.54,0.2537
217,0.44,0.54,0.2537
257,0.44,0.54,0.194
380,0.42,0.58,0.2537
619,0.42,0.58,0.194
580,0.4,0.58,0.2537
406,0.4,0.58,0.2836
259,0.38,0.62,0.2537
203,0.38,0.54,0.2239
113,0.34,0.66,0.1045
74,0.34,0.66,0.1045
29,0.32,0.7,0.1343
13,0.34,0.66,0.1045
5,0.32,0.76,0.0896
2,0.34,0.71,0.1045
6,0.34,0.66,0.194
34,0.34,0.66,0.1343
148,0.34,0.71,0.1642
418,0.32,0.76,0.0896
665,0.34,0.71,0.1343
326,0.36,0.71,0.0
176,0.4,0.66,0.0896
205,0.42,0.67,0.0896
313,0.42,0.67,0.0
267,0.44,0.58,0.0
224,0.44,0.58,0.1045
287,0.46,0.55,0.1045
395,0.42,0.62,0.0896
590,0.4,0.71,0.1642
550,0.4,0.66,0.0896
384,0.4,0.71,0.0
235,0.38,0.76,0.0
157,0.36,0.71,0.0
122,0.36,0.71,0.0
83,0.32,0.81,0.1045
26,0.34,0.81,0.0
14,0.32,0.81,0.1045
8,0.28,0.87,0.1045
2,0.28,0.87,0.1045
10,0.28,0.87,0.1045
29,0.28,0.87,0.1045
101,0.28,0.87,0.0896
273,0.26,0.87,0.0896
551,0.28,0.81,0.0896
365,0.32,0.76,0.0896
172,0.36,0.62,0.0
241,0.4,0.5,0.194
344,0.44,0.41,0.194
365,0.44,0.35,0.2239
413,0.46,0.33,0.194
449,0.46,0.36,0.0896
469,0.44,0.33,0.1343
374,0.4,0.4,0.1642
